"CODE_ID","DESC_FRE","DESC_ENG","PROV_CODE_ID","PROV_DESC_FRE","PROV_DESC_ENG"
22597,"WHITE SANDS","WHITE SANDS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22598,"WHITES COVE","WHITES COVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22599,"WILMOT","WILMOT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22600,"WILMOT RIVER","WILMOT RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22601,"WILMOT VALLEY","WILMOT VALLEY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22602,"WINSLOE","WINSLOE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22603,"WOOD ISLAND","WOOD ISLAND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22604,"WOODSTOCK","WOODSTOCK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22605,"YORK","YORK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22606,"L'ANSE-A-GILLES","L'ANSE-A-GILLES",190,"Québec","Quebec"
22609,"SAINT-ROCH-DES-AULNAIES","SAINT-ROCH-DES-AULNAIES",190,"Québec","Quebec"
22613,"CAP-SAINT-IGNACE","CAP-SAINT-IGNACE",190,"Québec","Quebec"
22614,"SAINTE-ANNE-DE-LA-POCATIERE","SAINTE-ANNE-DE-LA-POCATIERE",190,"Québec","Quebec"
22615,"RIVIERE-OUELLE","RIVIERE-OUELLE",190,"Québec","Quebec"
22616,"SAINT-DENIS-DE-LA-BOUTEILLERIE","SAINT-DENIS-DE-LA-BOUTEILLERIE",190,"Québec","Quebec"
22617,"KAMOURASKA","KAMOURASKA",190,"Québec","Quebec"
22618,"SAINT-ANDRE-DE-KAMOURASKA","SAINT-ANDRE-DE-KAMOURASKA",190,"Québec","Quebec"
22619,"LA POCATIERE","LA POCATIERE",190,"Québec","Quebec"
22620,"SAINT-PACOME","SAINT-PACOME",190,"Québec","Quebec"
22621,"SAINT-PASCAL","SAINT-PASCAL",190,"Québec","Quebec"
22625,"SAINT-GERMAIN (KAMOURASKA)","SAINT-GERMAIN (KAMOURASKA)",190,"Québec","Quebec"
22634,"NOTRE-DAME-DU-PORTAGE","NOTRE-DAME-DU-PORTAGE",190,"Québec","Quebec"
22635,"RIVIERE-DU-LOUP","RIVIERE-DU-LOUP",190,"Québec","Quebec"
22636,"POINTE-DE-RIVIERE-DU-LOUP","POINTE-DE-RIVIERE-DU-LOUP",190,"Québec","Quebec"
22637,"CACOUNA","CACOUNA",190,"Québec","Quebec"
22638,"L'ISLE-VERTE (VILLAGE)","L'ISLE-VERTE (VILLAGE)",190,"Québec","Quebec"
22639,"ISLE-VERTE (ILE)","ISLE-VERTE (ILE)",190,"Québec","Quebec"
22640,"RIVIERE-TROIS-PISTOLES","RIVIERE-TROIS-PISTOLES",190,"Québec","Quebec"
22641,"TROIS-PISTOLES","TROIS-PISTOLES",190,"Québec","Quebec"
22642,"SAINT-PATRICE (KAMOURASKA)","SAINT-PATRICE (KAMOURASKA)",190,"Québec","Quebec"
22644,"SAINT-FABIEN (RIMOUSKI)","SAINT-FABIEN (RIMOUSKI)",190,"Québec","Quebec"
22645,"CAP-A-L'ORIGNAL","CAP-A-L'ORIGNAL",190,"Québec","Quebec"
22646,"BIC","BIC",190,"Québec","Quebec"
22648,"RIMOUSKI","RIMOUSKI",190,"Québec","Quebec"
22649,"RIMOUSKI-EST","RIMOUSKI-EST",190,"Québec","Quebec"
22650,"POINTE-AU-PERE","POINTE-AU-PERE",190,"Québec","Quebec"
22651,"SAINTE-LUCE","SAINTE-LUCE",190,"Québec","Quebec"
22653,"SAINT-ANACLET","SAINT-ANACLET",190,"Québec","Quebec"
22655,"SAINT-ARSENE (RIVIERE-DU-LOUP)","SAINT-ARSENE (RIVIERE-DU-LOUP)",190,"Québec","Quebec"
22665,"SAINTE-FLAVIE","SAINTE-FLAVIE",190,"Québec","Quebec"
22666,"GRAND-METIS","GRAND-METIS",190,"Québec","Quebec"
22667,"PETIT-METIS","PETIT-METIS",190,"Québec","Quebec"
22668,"METIS-BEACH","METIS-BEACH",190,"Québec","Quebec"
22669,"LES BOULES","LES BOULES",190,"Québec","Quebec"
22670,"BAIE-DES-SABLES","BAIE-DES-SABLES",190,"Québec","Quebec"
22671,"SAINT-ULRIC","SAINT-ULRIC",190,"Québec","Quebec"
22672,"MATANE","MATANE",190,"Québec","Quebec"
22673,"PONCHEVILLE","PONCHEVILLE",190,"Québec","Quebec"
22674,"PETITE-MATANE","PETITE-MATANE",190,"Québec","Quebec"
22675,"SAINTE-FELICITE (ANSE)","SAINTE-FELICITE (ANSE)",190,"Québec","Quebec"
22679,"GROSSES-ROCHES","GROSSES-ROCHES",190,"Québec","Quebec"
22682,"ILETS-DES-MECHINS","ILETS-DES-MECHINS",190,"Québec","Quebec"
22683,"ANSE DES MECHINS (LES MECHINS)","ANSE DES MECHINS (LES MECHINS)",190,"Québec","Quebec"
22684,"CAPUCINS","CAPUCINS",190,"Québec","Quebec"
22685,"PETITS-CAPUCINS","PETITS-CAPUCINS",190,"Québec","Quebec"
22688,"PETITS-MECHINS","PETITS-MECHINS",190,"Québec","Quebec"
22695,"SAMSONVILLE","SAMSONVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22696,"SAND BEACH","SAND BEACH",180,"Nouvelle-Écosse","Nova Scotia"
22697,"SAND COVE","SAND COVE",180,"Nouvelle-Écosse","Nova Scotia"
22698,"SAND POINT (COLCHESTER-10)","SAND POINT (COLCHESTER-10)",180,"Nouvelle-Écosse","Nova Scotia"
22699,"SAND POINT (COLCHESTER-43)","SAND POINT (COLCHESTER-43)",180,"Nouvelle-Écosse","Nova Scotia"
22700,"SAND POINT (GUYSBOROUGH)","SAND POINT (GUYSBOROUGH)",180,"Nouvelle-Écosse","Nova Scotia"
22701,"SAND POINT (PICTOU)","SAND POINT (PICTOU)",180,"Nouvelle-Écosse","Nova Scotia"
22702,"SAND RIVER","SAND RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22703,"SANDFORD","SANDFORD",180,"Nouvelle-Écosse","Nova Scotia"
22704,"SANDY COVE (DIGBY)","SANDY COVE (DIGBY)",180,"Nouvelle-Écosse","Nova Scotia"
22705,"SANDY COVE (QUEENS)","SANDY COVE (QUEENS)",180,"Nouvelle-Écosse","Nova Scotia"
22706,"SANDY POINT (SHELDURNE)","SANDY POINT (SHELDURNE)",180,"Nouvelle-Écosse","Nova Scotia"
22708,"SAULNIERVILLE","SAULNIERVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22709,"SCATARI ISLAND","SCATARI ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22710,"SCHOOL BAY","SCHOOL BAY",180,"Nouvelle-Écosse","Nova Scotia"
22711,"SCHOONER POND","SCHOONER POND",180,"Nouvelle-Écosse","Nova Scotia"
22712,"SCOTSBURN","SCOTSBURN",180,"Nouvelle-Écosse","Nova Scotia"
22713,"SCOTSVILLE","SCOTSVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22714,"SCOTT BAY","SCOTT BAY",180,"Nouvelle-Écosse","Nova Scotia"
22715,"SCOTTS COVE","SCOTTS COVE",180,"Nouvelle-Écosse","Nova Scotia"
22716,"SEA WALL","SEA WALL",180,"Nouvelle-Écosse","Nova Scotia"
22717,"SEABRIGHT","SEABRIGHT",180,"Nouvelle-Écosse","Nova Scotia"
22718,"SEABROOK","SEABROOK",180,"Nouvelle-Écosse","Nova Scotia"
22719,"SEAFORTH","SEAFORTH",180,"Nouvelle-Écosse","Nova Scotia"
22720,"SEAL COVE","SEAL COVE",180,"Nouvelle-Écosse","Nova Scotia"
22721,"SEAL HARBOUR","SEAL HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22722,"SEAL ISLAND (SHELBURNE)","SEAL ISLAND (SHELBURNE)",180,"Nouvelle-Écosse","Nova Scotia"
22723,"SEAL ISLAND (VICTORIA)","SEAL ISLAND (VICTORIA)",180,"Nouvelle-Écosse","Nova Scotia"
22724,"SEAL POINT","SEAL POINT",180,"Nouvelle-Écosse","Nova Scotia"
22725,"SEASBROOK","SEASBROOK",180,"Nouvelle-Écosse","Nova Scotia"
22726,"SECOND PENINSULA","SECOND PENINSULA",180,"Nouvelle-Écosse","Nova Scotia"
22727,"SEFFERNVILLE","SEFFERNVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22728,"SHAD BAY","SHAD BAY",180,"Nouvelle-Écosse","Nova Scotia"
22729,"SHAG HARBOUR","SHAG HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22730,"SHEEP ISLAND","SHEEP ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22731,"SHEET HARBOUR","SHEET HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22732,"SHEET HARBOUR PASSAGE","SHEET HARBOUR PASSAGE",180,"Nouvelle-Écosse","Nova Scotia"
22733,"SHELBURNE","SHELBURNE",180,"Nouvelle-Écosse","Nova Scotia"
22734,"SHENACADIE POND","SHENACADIE POND",180,"Nouvelle-Écosse","Nova Scotia"
22735,"SHERBROOKE","SHERBROOKE",180,"Nouvelle-Écosse","Nova Scotia"
22736,"SHEROSE ISLAND","SHEROSE ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22737,"SHINIMICAS RIVER","SHINIMICAS RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22738,"SHIP HARBOUR","SHIP HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22739,"SHOAL COVE","SHOAL COVE",180,"Nouvelle-Écosse","Nova Scotia"
22740,"SHORT BEACH","SHORT BEACH",180,"Nouvelle-Écosse","Nova Scotia"
22741,"SHUBENACADIE","SHUBENACADIE",180,"Nouvelle-Écosse","Nova Scotia"
22742,"SHUBENACADIE EAST","SHUBENACADIE EAST",180,"Nouvelle-Écosse","Nova Scotia"
22743,"SHULIE","SHULIE",180,"Nouvelle-Écosse","Nova Scotia"
22744,"SIGHT POINT","SIGHT POINT",180,"Nouvelle-Écosse","Nova Scotia"
22745,"SINCLAIR ISLAND","SINCLAIR ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22746,"SKINNER'S COVE","SKINNER'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
22747,"SKIR DHU","SKIR DHU",180,"Nouvelle-Écosse","Nova Scotia"
22748,"SLUICE POINT","SLUICE POINT",180,"Nouvelle-Écosse","Nova Scotia"
22749,"SMELT BROOK","SMELT BROOK",180,"Nouvelle-Écosse","Nova Scotia"
22750,"SMITH COVE (DIGBY)","SMITH COVE (DIGBY)",180,"Nouvelle-Écosse","Nova Scotia"
22751,"SMITH COVE (HALIFAX)","SMITH COVE (HALIFAX)",180,"Nouvelle-Écosse","Nova Scotia"
22752,"SMITHVILLE","SMITHVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22753,"SMOKY CAPE","SMOKY CAPE",180,"Nouvelle-Écosse","Nova Scotia"
22754,"SOBER ISLAND","SOBER ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22755,"SOLDIER'S COVE","SOLDIER'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
22756,"SOMERSET","SOMERSET",180,"Nouvelle-Écosse","Nova Scotia"
22757,"SONORA","SONORA",180,"Nouvelle-Écosse","Nova Scotia"
22758,"SOUTH BAR","SOUTH BAR",180,"Nouvelle-Écosse","Nova Scotia"
22759,"SOUTH BROOKFIELD","SOUTH BROOKFIELD",180,"Nouvelle-Écosse","Nova Scotia"
22760,"SOUTH CHEGGOGIN","SOUTH CHEGGOGIN",180,"Nouvelle-Écosse","Nova Scotia"
22761,"SOUTH COVE","SOUTH COVE",180,"Nouvelle-Écosse","Nova Scotia"
22762,"SOUTH EAST PASSAGE","SOUTH EAST PASSAGE",180,"Nouvelle-Écosse","Nova Scotia"
22763,"SOUTH HARBOUR","SOUTH HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22764,"SOUTH HAVEN","SOUTH HAVEN",180,"Nouvelle-Écosse","Nova Scotia"
22765,"SOUTH INGONISH","SOUTH INGONISH",180,"Nouvelle-Écosse","Nova Scotia"
22766,"SOUTH OHIO","SOUTH OHIO",180,"Nouvelle-Écosse","Nova Scotia"
22767,"SOUTH RANGE","SOUTH RANGE",180,"Nouvelle-Écosse","Nova Scotia"
22768,"SOUTH RIVER","SOUTH RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22769,"SOUTH SIDE","SOUTH SIDE",180,"Nouvelle-Écosse","Nova Scotia"
22770,"SOUTH WEST COVE","SOUTH WEST COVE",180,"Nouvelle-Écosse","Nova Scotia"
22771,"SOUTH WEST MARGAREE","SOUTH WEST MARGAREE",180,"Nouvelle-Écosse","Nova Scotia"
22772,"SOUTH WEST PORT MOUTON","SOUTH WEST PORT MOUTON",180,"Nouvelle-Écosse","Nova Scotia"
22773,"SOUTHHAMPTON","SOUTHHAMPTON",180,"Nouvelle-Écosse","Nova Scotia"
22774,"SOUTHSIDE HARBOUR","SOUTHSIDE HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22775,"SOUTHWEST COVE","SOUTHWEST COVE",180,"Nouvelle-Écosse","Nova Scotia"
22776,"SPANISH SHIP BAY","SPANISH SHIP BAY",180,"Nouvelle-Écosse","Nova Scotia"
22777,"SPECTACLE ISLAND","SPECTACLE ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22778,"SPENCER'S ISLAND","SPENCER'S ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22779,"SPENCER'S POINT","SPENCER'S POINT",180,"Nouvelle-Écosse","Nova Scotia"
22780,"SPRINGFIELD","SPRINGFIELD",180,"Nouvelle-Écosse","Nova Scotia"
22781,"SPRINGHILL","SPRINGHILL",180,"Nouvelle-Écosse","Nova Scotia"
22782,"SPRY BAY","SPRY BAY",180,"Nouvelle-Écosse","Nova Scotia"
22783,"SPRY HARBOUR","SPRY HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22784,"SPRYFIELD","SPRYFIELD",180,"Nouvelle-Écosse","Nova Scotia"
22785,"SQUID COVE","SQUID COVE",180,"Nouvelle-Écosse","Nova Scotia"
22786,"ST BENONI","ST BENONI",180,"Nouvelle-Écosse","Nova Scotia"
22787,"ST FRANCES","ST FRANCES",180,"Nouvelle-Écosse","Nova Scotia"
22788,"ST FRANCIS HARBOUR","ST FRANCIS HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22789,"ST MARY'S","ST MARY'S",180,"Nouvelle-Écosse","Nova Scotia"
22790,"ST. ALPHONSE","ST. ALPHONSE",180,"Nouvelle-Écosse","Nova Scotia"
22791,"ST. ANDREW'S CHANNEL","ST. ANDREW'S CHANNEL",180,"Nouvelle-Écosse","Nova Scotia"
22792,"ST. ANN'S","ST. ANN'S",180,"Nouvelle-Écosse","Nova Scotia"
22793,"ST. ANN'S BAY","ST. ANN'S BAY",180,"Nouvelle-Écosse","Nova Scotia"
22794,"ST. BERNARD","ST. BERNARD",180,"Nouvelle-Écosse","Nova Scotia"
22795,"ST. CATHERINE'S RIVER","ST. CATHERINE'S RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22796,"ST. CROIX COVE","ST. CROIX COVE",180,"Nouvelle-Écosse","Nova Scotia"
22797,"ST. CROIX RIVER","ST. CROIX RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22798,"ST. ESPRIT","ST. ESPRIT",180,"Nouvelle-Écosse","Nova Scotia"
22799,"ST. GEORGE'S CHANNEL","ST. GEORGE'S CHANNEL",180,"Nouvelle-Écosse","Nova Scotia"
22800,"ST. JOSEPH DU MOINE","ST. JOSEPH DU MOINE",180,"Nouvelle-Écosse","Nova Scotia"
22801,"ST. MARGARET'S BAY","ST. MARGARET'S BAY",180,"Nouvelle-Écosse","Nova Scotia"
22802,"ST. MARGARET'S VILLAGE","ST. MARGARET'S VILLAGE",180,"Nouvelle-Écosse","Nova Scotia"
22803,"ST. MARTIN","ST. MARTIN",180,"Nouvelle-Écosse","Nova Scotia"
22804,"ST. MARYS BAY (DIGBY)","ST. MARYS BAY (DIGBY)",180,"Nouvelle-Écosse","Nova Scotia"
22805,"ST. MARY'S BAY (GUYSBOROUGH)","ST. MARY'S BAY (GUYSBOROUGH)",180,"Nouvelle-Écosse","Nova Scotia"
22806,"ST. MARYS RIVER","ST. MARYS RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22807,"ST. PETERS","ST. PETERS",180,"Nouvelle-Écosse","Nova Scotia"
22808,"ST. ROSE","ST. ROSE",180,"Nouvelle-Écosse","Nova Scotia"
22809,"STE. ANNE DE RUISSEAU","STE. ANNE DE RUISSEAU",180,"Nouvelle-Écosse","Nova Scotia"
22810,"STEEP CREEK","STEEP CREEK",180,"Nouvelle-Écosse","Nova Scotia"
22811,"STELLARTON","STELLARTON",180,"Nouvelle-Écosse","Nova Scotia"
22812,"STEVES COVE","STEVES COVE",180,"Nouvelle-Écosse","Nova Scotia"
22813,"STEWIACKE","STEWIACKE",180,"Nouvelle-Écosse","Nova Scotia"
22814,"STILLWATER","STILLWATER",180,"Nouvelle-Écosse","Nova Scotia"
22815,"STILLWATER LAKE","STILLWATER LAKE",180,"Nouvelle-Écosse","Nova Scotia"
22816,"STONEHURST","STONEHURST",180,"Nouvelle-Écosse","Nova Scotia"
22817,"STONEHURST EAST","STONEHURST EAST",180,"Nouvelle-Écosse","Nova Scotia"
22818,"STONEY ISLAND","STONEY ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22819,"STONEY POINT","STONEY POINT",180,"Nouvelle-Écosse","Nova Scotia"
22820,"STORMONT","STORMONT",180,"Nouvelle-Écosse","Nova Scotia"
22821,"SUGAR LOAF","SUGAR LOAF",180,"Nouvelle-Écosse","Nova Scotia"
22822,"SUMMERSIDE","SUMMERSIDE",180,"Nouvelle-Écosse","Nova Scotia"
22823,"SUMMERVILLE (HANTS)","SUMMERVILLE (HANTS)",180,"Nouvelle-Écosse","Nova Scotia"
22824,"SUMMERVILLE (QUEENS)","SUMMERVILLE (QUEENS)",180,"Nouvelle-Écosse","Nova Scotia"
22825,"SUNNY BRAE","SUNNY BRAE",180,"Nouvelle-Écosse","Nova Scotia"
22826,"SURETTE'S ISLAND","SURETTE'S ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22827,"SUTTYS BROOK","SUTTYS BROOK",180,"Nouvelle-Écosse","Nova Scotia"
22828,"SWANSBURG","SWANSBURG",180,"Nouvelle-Écosse","Nova Scotia"
22829,"SWIM POINT","SWIM POINT",180,"Nouvelle-Écosse","Nova Scotia"
22830,"SWORDFISH","SWORDFISH",180,"Nouvelle-Écosse","Nova Scotia"
22831,"SYDNEY","SYDNEY",180,"Nouvelle-Écosse","Nova Scotia"
22832,"SYDNEY FORKS","SYDNEY FORKS",180,"Nouvelle-Écosse","Nova Scotia"
22833,"SYDNEY HARBOUR","SYDNEY HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22834,"SYDNEY MINES","SYDNEY MINES",180,"Nouvelle-Écosse","Nova Scotia"
22835,"SYDNEY RIVER","SYDNEY RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22836,"SYLVESTER","SYLVESTER",180,"Nouvelle-Écosse","Nova Scotia"
22837,"T R BROOK","T R BROOK",180,"Nouvelle-Écosse","Nova Scotia"
22838,"TANGIER","TANGIER",180,"Nouvelle-Écosse","Nova Scotia"
22839,"TANNERS SETTLEMENT","TANNERS SETTLEMENT",180,"Nouvelle-Écosse","Nova Scotia"
22840,"TANTALLON","TANTALLON",180,"Nouvelle-Écosse","Nova Scotia"
22841,"TARBOT","TARBOT",180,"Nouvelle-Écosse","Nova Scotia"
22842,"TATAMAGOUCHE","TATAMAGOUCHE",180,"Nouvelle-Écosse","Nova Scotia"
22843,"TAYLOR'S BAY","TAYLOR'S BAY",180,"Nouvelle-Écosse","Nova Scotia"
22844,"TAYLOR'S HEAD","TAYLOR'S HEAD",180,"Nouvelle-Écosse","Nova Scotia"
22845,"TERENCE BAY","TERENCE BAY",180,"Nouvelle-Écosse","Nova Scotia"
22846,"TERRE NOIRE","TERRE NOIRE",180,"Nouvelle-Écosse","Nova Scotia"
22847,"THE HAWK","THE HAWK",180,"Nouvelle-Écosse","Nova Scotia"
22848,"THE LODGE","THE LODGE",180,"Nouvelle-Écosse","Nova Scotia"
22849,"THE POINTS","THE POINTS",180,"Nouvelle-Écosse","Nova Scotia"
22850,"THOMASVILLE","THOMASVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22851,"THORBURN","THORBURN",180,"Nouvelle-Écosse","Nova Scotia"
22852,"THORNE COVE","THORNE COVE",180,"Nouvelle-Écosse","Nova Scotia"
22853,"THREE BROOKS","THREE BROOKS",180,"Nouvelle-Écosse","Nova Scotia"
22854,"THREE FATHOM HARBOUR","THREE FATHOM HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22855,"THREE ISLAND COVE","THREE ISLAND COVE",180,"Nouvelle-Écosse","Nova Scotia"
22856,"THREE ISLANDS","THREE ISLANDS",180,"Nouvelle-Écosse","Nova Scotia"
22857,"TIDDVILLE","TIDDVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22858,"TIDNISH","TIDNISH",180,"Nouvelle-Écosse","Nova Scotia"
22859,"TIDNISH BRIDGE","TIDNISH BRIDGE",180,"Nouvelle-Écosse","Nova Scotia"
22860,"TIMBERLEA","TIMBERLEA",180,"Nouvelle-Écosse","Nova Scotia"
22861,"TIVERTON","TIVERTON",180,"Nouvelle-Écosse","Nova Scotia"
22862,"TONEY RIVER","TONEY RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22863,"TORBAY","TORBAY",180,"Nouvelle-Écosse","Nova Scotia"
22864,"TRACADIE","TRACADIE",180,"Nouvelle-Écosse","Nova Scotia"
22865,"TRENTON","TRENTON",180,"Nouvelle-Écosse","Nova Scotia"
22866,"TROUT COVE","TROUT COVE",180,"Nouvelle-Écosse","Nova Scotia"
22867,"TROY","TROY",180,"Nouvelle-Écosse","Nova Scotia"
22868,"TRURO","TRURO",180,"Nouvelle-Écosse","Nova Scotia"
22869,"TUNA WHARF","TUNA WHARF",180,"Nouvelle-Écosse","Nova Scotia"
22870,"TURPENTINE ISLAND","TURPENTINE ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22871,"TUSKET","TUSKET",180,"Nouvelle-Écosse","Nova Scotia"
22872,"TUSKET FALLS","TUSKET FALLS",180,"Nouvelle-Écosse","Nova Scotia"
22873,"TUSKET ISLANDS","TUSKET ISLANDS",180,"Nouvelle-Écosse","Nova Scotia"
22874,"TWO ISLANDS","TWO ISLANDS",180,"Nouvelle-Écosse","Nova Scotia"
22875,"TWO RIVERS","TWO RIVERS",180,"Nouvelle-Écosse","Nova Scotia"
22876,"UPPER BLANDFORD","UPPER BLANDFORD",180,"Nouvelle-Écosse","Nova Scotia"
22877,"UPPER BRANCH","UPPER BRANCH",180,"Nouvelle-Écosse","Nova Scotia"
22878,"UPPER CLEMENTS","UPPER CLEMENTS",180,"Nouvelle-Écosse","Nova Scotia"
22879,"UPPER CLYDE","UPPER CLYDE",180,"Nouvelle-Écosse","Nova Scotia"
22880,"UPPER ECONOMY","UPPER ECONOMY",180,"Nouvelle-Écosse","Nova Scotia"
22881,"UPPER GRANVILLE","UPPER GRANVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22882,"UPPER KINGSBURG","UPPER KINGSBURG",180,"Nouvelle-Écosse","Nova Scotia"
22883,"UPPER LAHAVE","UPPER LAHAVE",180,"Nouvelle-Écosse","Nova Scotia"
22884,"UPPER LAWRENCETOWN","UPPER LAWRENCETOWN",180,"Nouvelle-Écosse","Nova Scotia"
22885,"UPPER MARGAREE","UPPER MARGAREE",180,"Nouvelle-Écosse","Nova Scotia"
22886,"UPPER MUSQUODOBOIT","UPPER MUSQUODOBOIT",180,"Nouvelle-Écosse","Nova Scotia"
22887,"UPPER NORTHFIELD","UPPER NORTHFIELD",180,"Nouvelle-Écosse","Nova Scotia"
22888,"UPPER ONSLOW","UPPER ONSLOW",180,"Nouvelle-Écosse","Nova Scotia"
22889,"UPPER PORT LA TOUR","UPPER PORT LA TOUR",180,"Nouvelle-Écosse","Nova Scotia"
22890,"UPPER PROSPECT","UPPER PROSPECT",180,"Nouvelle-Écosse","Nova Scotia"
22891,"UPPER SHAG HARBOUR","UPPER SHAG HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22892,"UPPER TANTALLON","UPPER TANTALLON",180,"Nouvelle-Écosse","Nova Scotia"
22893,"UPPER WEDGEPORT","UPPER WEDGEPORT",180,"Nouvelle-Écosse","Nova Scotia"
22894,"UPPER WEST PUBNICO","UPPER WEST PUBNICO",180,"Nouvelle-Écosse","Nova Scotia"
22895,"UPPER WHITEHEAD","UPPER WHITEHEAD",180,"Nouvelle-Écosse","Nova Scotia"
22896,"UPPER WOODS HARBOUR","UPPER WOODS HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22897,"URBANIA","URBANIA",180,"Nouvelle-Écosse","Nova Scotia"
22898,"VALLEY MILLS","VALLEY MILLS",180,"Nouvelle-Écosse","Nova Scotia"
22899,"VICTORIA BEACH","VICTORIA BEACH",180,"Nouvelle-Écosse","Nova Scotia"
22900,"VICTORIA HARBOUR","VICTORIA HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22901,"VICTORIA MINES","VICTORIA MINES",180,"Nouvelle-Écosse","Nova Scotia"
22902,"VILLAGEDALE","VILLAGEDALE",180,"Nouvelle-Écosse","Nova Scotia"
22903,"VOGLER'S COVE","VOGLER'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
22904,"WADDEN COVE","WADDEN COVE",180,"Nouvelle-Écosse","Nova Scotia"
22905,"WALDEGROVE","WALDEGROVE",180,"Nouvelle-Écosse","Nova Scotia"
22906,"WALLACE","WALLACE",180,"Nouvelle-Écosse","Nova Scotia"
22907,"WALLACE BAY","WALLACE BAY",180,"Nouvelle-Écosse","Nova Scotia"
22908,"WALLACE BRIDGE","WALLACE BRIDGE",180,"Nouvelle-Écosse","Nova Scotia"
22909,"WALLACE RIVER","WALLACE RIVER",180,"Nouvelle-Écosse","Nova Scotia"
22910,"WALLACE STATION","WALLACE STATION",180,"Nouvelle-Écosse","Nova Scotia"
22911,"WALTON","WALTON",180,"Nouvelle-Écosse","Nova Scotia"
22912,"WARD'S BROOK","WARD'S BROOK",180,"Nouvelle-Écosse","Nova Scotia"
22913,"WASHABUCK","WASHABUCK",180,"Nouvelle-Écosse","Nova Scotia"
22914,"WATERFORD","WATERFORD",180,"Nouvelle-Écosse","Nova Scotia"
22915,"WATERSIDE","WATERSIDE",180,"Nouvelle-Écosse","Nova Scotia"
22916,"WATERVILLE","WATERVILLE",180,"Nouvelle-Écosse","Nova Scotia"
22917,"WATT SECTION","WATT SECTION",180,"Nouvelle-Écosse","Nova Scotia"
22918,"WAVERLEY","WAVERLEY",180,"Nouvelle-Écosse","Nova Scotia"
22919,"WEAVER SETTLEMENT","WEAVER SETTLEMENT",180,"Nouvelle-Écosse","Nova Scotia"
